datetime,title,content
2020-09-14 02:58:51 -0400,Japan shares end firmer as ruling party elects new leader,"TOKYO, Sept 14 (Reuters) - Japanese shares ended higher on Monday after Chief Cabinet Secretary Yoshihide Suga won a landslide victory in a ruling party leadership election, paving the way for him to succeed Prime Minister Shinzo Abe."
2020-09-14 02:44:05 -0400,NVIDIA Corporation -- Moody's upgrades snr unsecured ratings of NVIDIA to A2 following agreement to acquire Arm Ltd; outlook stable,"Moody's Investors Service (Moody's) upgraded the senior unsecured rating of NVIDIA Corporation (NVIDIA) to A2 and short term rating to Prime-1 following the company's announcement that it has agreed to acquire Arm Limited (unrated) for approximately $40 billion from SoftBank Group Corp. (SBG) and the SoftBank Vision Fund.  The upgrade reflects Moody's ""expectations that NVIDIA will continue its strong operating performance and further diversify its revenue base while maintaining conservative financial policies and practices"", said Moody's lead analyst, Richard Lane."
2020-09-14 02:36:27 -0400,Japan shares end firmer ahead of election results; SoftBank jumps,"TOKYO, Sept 14 (Reuters) - Japanese shares ended higher on Monday as investors awaited election results for the country's ruling party to choose a successor to Prime Minister Shinzo Abe, while SoftBank Group jumped on Nvidia Corp's $40 billion deal."
2020-09-14 02:26:52 -0400,Co-founder of Arm attacks sale to Nvidia,"The $40 billion sale of British chip designer Arm to Nvidia Corp from Japan's SoftBank is a disaster that will destroy its business model, the company's co-founder said on Monday.  ""I think it's an absolute disaster for Cambridge, UK and Europe,"" he told BBC Radio."
2020-09-14 01:19:54 -0400,Nvidia's Arm deal sparks quick backlash in chip industry,"Nvidia Corp's $40 billion agreement to acquire Arm Ltd from SoftBank Group Corp is likely to meet strong opposition from Nvidia's chip industry rivals, analysts say, with murmurs of protest emerging in South Korea and China within hours of the deal's announcement.  Arm has unparalleled reach as a supplier of designs and intellectual property to most of the global semiconductor industry, licensing its technology to customers such as Intel Corp, Qualcomm Inc and Samsung Electronics Co Ltd who increasingly compete with Nvidia.  Nvidia's deal would put Arm under the control of a U.S.-based combatant amid a battle between the United States and China, which is rushing to develop a domestic semiconductor industry while U.S. officials seek to ste..."
2020-09-13 23:02:10 -0400,Nikkei gains ahead of election results; SoftBank shines on Nvidia deal,"Japanese shares inched higher on Monday as investors awaited election results for the country's ruling party to choose a successor to Prime Minister Shinzo Abe.  Japanese Chief Cabinet Secretary Yoshihide Suga is poised to become head of Japan's ruling party on Monday and prime minister on Wednesday, succeeding Abe, the nation's longest-serving leader.  As Suga has long been a loyal aide to Abe and has vowed to continue his policies, few market players expect radical changes."
2020-09-13 22:47:05 -0400,SoftBank sells chip designer Arm to Nvidia in $40 billion deal,"SoftBank Group Corp said on Monday it has agreed to sell chip designer Arm to Nvidia Corp for as much as $40 billion in a deal set to reshape the semiconductor landscape.  The deal puts a vital supplier to Apple Inc and others across the industry under the control of a single player and will face potential pushback from regulators and Nvidia rivals.  Nvidia will pay SoftBank $21.5 billion in shares and $12 billion in cash, including $2 billion on signing."
2020-09-13 20:37:58 -0400,PRESS DIGEST- Financial Times - Sept. 14,Sept 14 (Reuters) - The following are the top stories in the Financial Times. Reuters has not verified these stories and does not vouch for their accuracy.
2020-09-13 20:28:57 -0400,PRESS DIGEST-British Business - Sept 14,Sept 14 (Reuters) - The following are the top stories on the business pages of British newspapers. Reuters has not verified these stories and does not vouch for their accuracy.
2020-09-13 19:18:58 -0400,SoftBank to sell chip designer Arm to Nvidia in $40 billion deal,"SoftBank Group Corp said on Monday it has agreed to sell chip designer Arm to Nvidia Corp for as much as $40 billion in a deal set to reshape the semiconductor landscape.  The sale will see chip firm Nvidia acquire all of Arm's shares in return for cash and shares, giving SoftBank and the $100 billion Vision Fund a stake in Nvidia of between 6.7% to 8.1%.  The sale comes nearly four years after the Japanese conglomerate acquired the British chip technology firm for $32 billion and at a time SoftBank is selling down stakes in major assets."
2020-09-13 12:58:40 -0400,SoftBank executives renew talks on taking the group private- FT,"Executives of SoftBank Group Corp are once again considering taking the technology group private as the Japanese company seeks a new strategy after disposing of several large assets, the Financial Times reported https://on.ft.com/2ZAauvz on Sunday citing people familiar with the matter.  The discussions are driven by frustrations over the continuous discount in SoftBank's equity valuation compared with the value of its individual holdings, which continues even after an asset sale programme tried to close that gap, the newspaper said.  The talks on taking the company private have also been speeded up due to number of fundamental changes to SoftBank's long-term business strategy, FT reported citing people close to the company's senior manag..."
2020-09-12 22:03:32 -0400,Nvidia nears deal to buy chip designer Arm for more than $40 billion - sources,"A cash and stock deal for Arm could be announced as early as next week, the sources said.  Nvidia is known for its graphics chips that power video games, but it has developed other markets including artificial intelligence, self-driving cars and data centers.  Arm supplies the chip technology for virtually all mobile devices such as phones and tablets but is also expanding into processors for cars, datacenter services and other devices."
2020-09-12 14:43:00 -0400,SoftBank Could Reap a 25% Profit on the Sale of Its Arm Unit,Wall Street Journal report puts price tag for British chip designer Arm Holdings at more than $40 billion.
2020-09-12 12:44:54 -0400,SoftBank nears deal to sell Arm Holdings to Nvidia for more than $40 bln - WSJ,"(Reuters) - SoftBank Group Corp is nearing a deal to sell British chip designer Arm Holdings to Nvidia Corp for more than $40 billion, the Wall Street Journal reported https://on.wsj.com/2Rlv7HC on Saturday, citing sources."
2020-09-12 12:43:04 -0400,REFILE-SoftBank nears deal to sell Arm Holdings to Nvidia for more than $40 bln - WSJ,"(Corrects company name to ""SoftBank"" from ""Softbank"" in the headline)"
2020-09-11 14:33:06 -0400,"The Zacks Analyst Blog Highlights: NVDA, TMUS, MUFG, HMC and GD","The Zacks Analyst Blog Highlights: NVDA, TMUS, MUFG, HMC and GD"
2020-09-11 07:46:04 -0400,"Advanced Micro Devices, Inc. -- Moody's upgrades Advanced Micro Devices' senior unsecured rating to Baa3; outlook stable","Moody's Investors Service (""Moody's"") upgraded Advanced Micro Devices, Inc.'s (""AMD"") senior unsecured rating to Baa3 from Ba3.  Moody's also withdrew AMD's Corporate Family Rating of Ba2, Ba2-PD Probability of Default Rating and SGL-1 Speculative Grade Liquidity Rating."
2020-09-11 07:30:00 -0400,2 Top Growth Stocks to Buy on Robinhood,"Growth stocks generally describe companies that grow revenue and earnings faster than the industry average, and they can be a good way for investors to beat the market.  Two popular Robinhood stocks  -- Nike (NYSE: NKE) and NVIDIA (NASDAQ: NVDA) -- are poised for explosive growth because of their strong business models and compelling long-term growth drivers.  Nike is a blue-chip growth stock that is hugely popular on Robinhood."
2020-09-10 20:14:48 -0400,PRESS DIGEST- Financial Times - Sept. 11,"- The European Union told British Prime Minister Boris Johnson that he should scrap a plan to break their Brexit divorce treaty, warning that the proposal had ""seriously damaged trust between the EU and UK"".  - Hackers linked to the Russian government that targeted the U.S. Democratic party in 2016 are now attacking both Democrats and Republicans during the current U.S. presidential race, Microsoft Corp has said.  - The UK must end its ""silence"" over the potential takeover of SoftBank Group Corp's Arm Holdings and should insist that the chip company's headquarters remains in the UK, the opposition Labour party said."
2020-09-10 19:01:00 -0400,"Jim Cramer: Big Money Talks, but Not the Same Language as the Little Guy",Giant money managers give sweeping views of investing in &quot;the market&quot; while the small investor is looking for great individual stocks.
2020-09-10 08:20:00 -0400,2 Top Growth Stocks to Buy in a Market Crash 2.0,Investors shouldn't miss an opportunity to scoop up these two companies if they fall victim to another broad market sell-off.
2020-09-09 13:31:00 -0400,"Slack, Qorvo, Stitch Fix: Midday Tech Stock Movers","The work-chat app topped revenue and earnings estimates and raised its sales guidance, but issued a billings outlook that fell short of estimates and raised concerns about its growth in coming quarters.  Shares of Stitch Fix  rose 7.1% to $28.50 after Deutsche Bank initiated coverage of the stock with a buy rating and $34 price target on the clothing subscription service.  Analysts at the bank cited Stitch Fix's recent move to open up sales to non-subscribers, as well as COVID-19 tailwinds, in their estimate."
2020-09-09 10:15:00 -0400,AMD Is Losing Ground to NVIDIA -- and It Could Get Worse,"After a period when GPU sales momentum favored the underdog, NVIDIA's aggressive strategy looks poised to give AMD a healthy challenge of its own."
2020-09-09 09:00:00 -0400,NVIDIA's Ampere Cards Could Be Bad News for the PlayStation 5,The graphics specialist is offering a compelling price-to-performance ratio with its latest offerings.
2020-09-09 07:15:00 -0400,Is Ambarella an Underappreciated Artificial Intelligence Chip Stock?,"The image processing chipmaker is betting heavily on the AI market, but can it keep pace with its bigger competitors?"
2020-09-08 19:24:00 -0400,"Why Microsoft, Nvidia, and Salesforce Stocks Fell Today","Technology stocks' September sell-off continued on Tuesday.  Microsoft, Nvidia, and Salesforce certainly played a part in the indexes' declines.  Investors continued to bail out of tech stocks on Tuesday."
2020-09-08 08:33:22 -0400,Inverse Tech ETFs Jump as Traders Book Profits,Profit takers banked gains in the red-hot tech sector last week. These exchange-traded funds will keep rising if the trend continues.
2020-09-08 06:24:01 -0400,"Dow Jones Futures: Tesla, Big Techs Tumble; How To Handle The Stock Market Rally Now",Tech futures fell sharply as Tesla dived on S&P; 500 news. The stock market rally could go three ways after its sell-off. Investors should be cautious but stay engaged.
2020-09-07 06:00:00 -0400,"Want to Invest in Emerging Markets? Here’s How to With European, Japanese Stocks.","With hefty amounts of stimulus in Europe to deal with the pandemic, China’s economy beginning to recover, and a weaker dollar, foreign markets are becoming more attractive to U.S. investors.  For those looking to dip their toes into emerging markets but not get caught in escalating U.S.-China tensions, one option is investing in European and Japanese companies that get a large share of their sales from emerging markets.  Investing in developed markets and global companies—think  (NKE) (ticker: NKE) or  (CAT) (CAT)—had long been a popular strategy to invest in emerging markets."
2020-09-06 15:30:00 -0400,Intel Stock Is Down 16% This Year. CEO Bob Swan Shares His Strategy Going Forward.,"To get the full picture of Intel, look at the company’s ability to process and package the chips into products purchased by customers, and to move data between them, CEO Bob Swan told Barron’s."
2020-09-04 12:03:00 -0400,Why NVIDIA's Stock Is Plunging Today,What happened Shares of NVIDIA Corporation (NASDAQ: NVDA) are falling today as investors continue to sell off some of their stock following the market&apos;s rapid rise over the past few months. NVIDIA&apos;s stock was down by as much as 10.
2020-09-04 10:45:26 -0400,US STOCKS-Wall Street sinks as tech sell-off resumes,"Wall Street's main indexes extended losses on Friday after plunging in the previous session as technology stocks sold off again, overshadowing data showing a steeper-than-expected drop in the unemployment rate in August.  The tech-heavy Nasdaq dropped 4% as mega-cap companies Apple Inc, Microsoft Inc, Amazon.com Inc, Tesla Inc and Nvidia Inc slipped.  Nonfarm payrolls however, increased less than expected last month."
2020-09-04 08:59:16 -0400,US STOCKS-S&P 500 set to open higher as falling jobless rate offsets tech slide,"The S&P 500 was set for a higher open on Friday following a brutal selloff in the previous session as a drop in the unemployment rate offset a slide in technology stocks, while investors remained cautious about a patchy economic recovery.  Nonfarm payrolls increased by 1.37 million jobs last month after advancing 1.73 million in July, the Labor Department's closely watched employment report showed."
2020-09-03 19:26:29 -0400,Nvidia’s New 30-Series GPUs a Possible Headache for the Competition; Analyst Says ‘Buy’,"On Tuesday, Nvidia’s (NVDA) launched its new PC gaming GeForce graphics processing units, the 2nd gen GeForce RTX 30 Series – the 3090, 3080 and 3070 GPUs— all based on the company’s Ampere architecture.The “30 series” offers gamers and game developers extra performance and flexibility and boasts GPUs with 3D rendering gaming engines, 3rd-gen tensor cores and increased ray-tracing capabilities.From September 17, the flagship 3080 model will be available for $699. The 3070 will hit the shelves in October for $499, while the Titan-series like 3090 stands out as NVDA’s highest performance GPU and will be available on September 24 for $1,499.The gaming market is by now a huge ecosystem and has swelled far beyond just games. The PC gaming mark..."
2020-09-03 18:19:00 -0400,Why Nvidia and AMD Stocks Plunged Today,These chipmakers surrendered a chunk of their recent gains during Thursday's stock market crash.
2020-09-03 14:27:00 -0400,"Zuora, PagerDuty, DocuSign: Midday Tech Stock Movers","Shares of PagerDuty  dropped 27% to $25.56 after its latest earnings release.  For the second quarter, PagerDuty, which sells incident response software for IT departments, reported revenue and a loss in line with expectations but an outlook short of estimates."
2020-09-03 13:57:06 -0400,Dow Jones Down Nearly 800 Points As Big Tech Sells Off,"The Dow Jones Industrial Average traded sharply lower in today's stock market, while the Nasdaq and S&P; 500 sold off some of their recent gains."
2020-09-03 06:47:15 -0400,US STOCKS-Futures slip as tech rally pauses; economic data awaited,"U.S. stock index futures dipped on Thursday as a rally in technology stocks cooled and investors looked forward to data on weekly jobless claims as well as business surveys for more clarity on the path to economic recovery.  Shares of Apple Inc, Adobe Inc, Nvidia Corp and Netflix, which have soared more than 70% this year, slipped about 2% each in premarket trading.  Tesla Inc tumbled 6.6%, falling for the third session after announcing a $5 billion stock offering."
2020-09-02 16:42:59 -0400,US STOCKS-Wall Street closes higher with defensive bets out front,"The Federal Reserve's ""Beige Book"" report showed a modest increase in activity for U.S. businesses and an increase in employment through late August, while economic growth remained sluggish in parts of the country.  The blue-chip Dow edged closer to its Feb. 12 record high, coming in just 1.6% below the milestone while the tech-heavy Nasdaq, which closed the session almost 23% above its pre-crisis high, rose at a slower pace on Wednesday.  While much of the rally from March lows has already been fueled by Federal Reserve support, Lindsey Bell, chief investment strategist at Ally Invest, said investors may still be digesting the central bank's policy announcement last week which indicated continued support."
2020-09-02 15:09:00 -0400,Why NVIDIA Stock Climbed 26% in August,"What happened NVIDIA (NASDAQ: NVDA) delivered robust operating results when it reported its fiscal second-quarter earnings on Aug. 19. Investors loved it, sending the stock up 26% for the month, according to data provided by S&P Global Market Intelligence."
2020-09-02 14:50:46 -0400,US STOCKS-Wall Street climbs with defensive sectors out front,"The blue-chip Dow edged up toward its Feb. 12 record high but was still 2% below the milestone.  The tech-heavy Nasdaq, now more than 20% above its pre-crisis high, rose at a slower pace on Wednesday.  It was hurt by losses in shares such as Apple Inc, Tesla Inc and Zoom Video Communications Inc."
2020-09-02 14:13:00 -0400,Will Nvidia Stock Surge to $650?,"Despite its 140% rise so far this year, investors are still underestimating the value of Nvidia's (NASDAQ: NVDA) stock.  On Tuesday, Arya reiterated his buy rating on Nvidia's shares and boosted his price forecast from $600 to $650.  Arya is bullish on the market opportunity for Nvidia's next-generation gaming chips."
2020-09-02 13:50:15 -0400,US STOCKS-Wall Street climbs as defensive sectors jump,"The blue-chip Dow is just about 2% below its all-time high on Feb. 12.  The tech-heavy Nasdaq, now more than 20% above its pre-pandemic high, lagged on Wednesday as losses in high-flying shares of Apple Inc, Tesla Inc and Zoom Video Communications Inc weighed.  The S&P 500 and Nasdaq have hit a series of record highs recently on high demand for tech-focused stocks and massive central bank support."
2020-09-02 12:14:57 -0400,"RPT-US STOCKS-Nvidia, Microsoft power S&P 500's advance","The S&P 500 rose on Wednesday for the ninth time in the past ten sessions on a boost from Nvidia and Microsoft, as data showed a moderate increase in U.S. private payrolls last month.  The best-performing S&P 500 constituent Nvidia Corp gained 2.7% after several brokerages hiked their price targets on its shares following the announcement of powerful gaming chips in collaboration with Micron Technology Inc and Samsung Electronics Co Ltd."
2020-09-02 12:12:17 -0400,"Dow Jones Up 200 Points But Nasdaq Falters As Apple Stock, Tesla Weigh","The Dow Jones Industrial Average rallied more than 200 points midday, but the Nasdaq reversed lower after hitting a fresh high."
2020-09-02 11:54:16 -0400,"US STOCKS-Nvidia, Microsoft power S&P 500's advance","The S&P 500 rose on Wednesday for the ninth time in the past ten sessions on a boost from Nvidia and Microsoft, as data showed a moderate increase in U.S. private payrolls last month. The best-performing S&P 500 constituent Nvidia Corp gained 2.7% after several brokerages hiked their price targets on its shares following the announcement of powerful gaming chips in collaboration with Micron Technology Inc and Samsung Electronics Co Ltd."
2020-09-02 11:01:00 -0400,Nvidia stock gains after Bank of America boosts target to Street-high $650,"Shares of Nvidia Corp.  are up more than 3% in Wednesday morning trading after Bank of America analyst Vivek Arya upped his price objective on the stock to $650 from $600. The new target is higher than all those listed for Nvidia on FactSet. Arya is feeling more enthusiastic about Nvidia after the company priced its new Ampere card more competitively than he anticipated, a move that could drive upgrades among three quarters of the company's base using Pascal or older-generation technology, in his view. &quot;We believe Ampere adds the performance boost (4K at 60 frames/second) both for traditional AND ray-traced games even on traditional games that Turing often compromised on, leading some Pascal gamers to forgo the Turing upgrade,&quot; ..."
2020-09-02 10:58:04 -0400,"US STOCKS-Nvidia, Microsoft power gains for S&P 500","The S&P 500 rose on Wednesday for the ninth time in the past ten sessions on a boost from Nvidia and Microsoft, as data showed a moderate increase in U.S. private payrolls last month.  The best performing S&P 500 constituent Nvidia Corp gained 4.3% after several brokerages hiked their price targets on its shares, following the announcement of powerful gaming chips in collaboration with Micron Technology Inc and Samsung Electronics Co Ltd."
2020-09-02 10:30:00 -0400,"Nvidia's Advance Continues, Here's How to Trade the Stock","There's always a core long position in this name, as there is in another chip fave, Advanced Micro Devices  .  Funny that Nvdia CEO Jensen Huang and Advanced Micro Devices CEO Lisa Su would be cousins, isn't it?  Back on August 19th, Nvidia reported a terrific second quarter, crushing expectations not just for the data center, or for gaming, but across both of these leading business units as well as in general."
2020-09-02 10:11:24 -0400,"Dow Jones Jumps 200 Points, But Apple And Tesla Tumble; DraftKings Surges 11% On Michael Jordan Addition","The major stock indexes opened higher, as Apple and Nvidia set new highs. Tesla looked to recover from Tuesday's sharp fall."
2020-09-02 08:49:48 -0400,US STOCKS-Wall Street heads for strong open on tech boost,"Wall Street's main indexes were set to open higher on Wednesday with the S&P 500 and Nasdaq eyeing new highs, as demand for technology stocks overshadowed data showing a smaller-than-expected increase in U.S. private payrolls last month.  ""The U.S. presidential race is tightening and the market sees that as good, for not just the hope that President Trump might get reelected, but also, even if Biden wins, this tightening means he'll be more moderate,"" said Christopher Grisanti, chief equity strategist at MAI Capital Management in Cleveland."
2020-09-02 06:32:30 -0400,US STOCKS-Tech stocks boost futures ahead of private payrolls data,"S&P 500 futures rose on Wednesday for the ninth time in past ten sessions helped by a rally in tech stocks, as focus turns to economic data that is likely to show a jump in private jobs in August.  The ADP National Employment report is expected to show private payrolls increased by 950,000 last month after a disappointing 167,000 rise in July."
2020-09-01 10:05:13 -0400,Advanced Micro Devices Breaks Out to All-Time High,Advanced Micro Devices (AMD) stock has broken out to an all-time high and could trade into the triple digits in coming weeks.
2020-08-31 18:50:00 -0400,Why AMD Stock Jumped to a New All-Time High Today,"Shares of Advanced Micro Devices (NASDAQ: AMD) climbed 6.2% to a closing high of $90.82 on Monday, as investors cheered the launch of its new gaming-focused processor.  A new entry-level graphics processing unit (GPU) stealthily made its debut on AMD's website this past weekend.  It also is reportedly cheaper than a comparable graphics card from rival NVIDIA (NASDAQ: NVDA)."
2020-08-31 07:55:00 -0400,3 Top Large-Cap Stocks to Buy in September,"Bargain hunters and value seekers may be wary of Microsoft's (NASDAQ: MSFT) lofty valuation.  Microsoft is still a software powerhouse, but it now ""rents out"" its software as well as selling it.  Realizing that the effects of the coronavirus contagion have effectively forced small businesses to move their operations online, it's made a point of making it easy for these organizations to plug into Microsoft's tools."
2020-08-30 09:00:00 -0400,3 Reasons Nintendo Stock Has More Room to Climb,"The share price is rising after a strong quarter, but key business indicators are pointing to even more upside."
2020-08-29 07:00:00 -0400,[video]Consumer Tech Spending Remains Strong Almost Across the Board,"For now, consumer spending on notebooks, games, streaming services and a slew of other tech products and services isn't letting up."
2020-08-28 08:37:12 -0400,Is the Options Market Predicting a Spike in NVIDIA Stock?,Investors need to pay close attention to NVIDIA (NVDA) stock based on the movements in the options market lately.
2020-08-26 12:35:14 -0400,NVIDIA Corporation Is Still Very Popular Among Hedge Funds,"We know that hedge funds generate strong, risk-adjusted returns over the long run, which is why imitating the picks that they are collectively bullish on can be a profitable strategy for retail investors. With billions of dollars in assets, professional investors have to conduct complex analyses, spend many resources and use tools that are not […]"
2020-08-26 08:14:00 -0400,NVIDIA CEO: This May Be One of the Best Gaming Seasons Ever,"The pandemic boosted sales of gaming laptops, but a strong slate of new games this holiday could cause another wave of strong demand."
2020-08-25 09:31:28 -0400,Global Markets Review: S&P 500 at Record Highs as Euro Wobbles,"The stalemate in U.S. stimulus talks continued as both sides remain entrenched in their views even as the effects of the pandemic rage on.  Bond yields surged in response to the Federal Open Market Committee (FOMC) minutes, which gave the beleaguered U.S. dollar (USD) a brief respite and precipitated another bout of profit-taking in interest rate-sensitive sectors like gold.  The members expressed concern over the re-imposition of restrictions in the southern state of Victoria, as it would affect third quarter GDP, and felt that further monetary and fiscal support would be needed to combat the effects of the pandemic."
2020-08-24 06:07:08 -0400,RPT-BUZZ-U.S. stocks weekly: New bull in town,"(Repeats from Friday, no changes to text. Adds chart) ** S&P 500 enters new bull market, posts 0.7% gain ** That said, a bearish setup doubles down, in what may be, the calm before a storm ** This as the new-high fanfare was a bit muffled ; the NYSE Composite is among the sour notes ** As for the SPX, there may be a canary in the silver mine , while the Nasdaq is driving on flat tires ** In any event, just a minority of sectors advance: Tech and consumer discretionary charge ahead, while financials and energy stumble ** Tech surges 3.5%. Nvidia best in group, gains 10%, as analysts say chipmaker to dominate gaming, data center markets. Apple tops $2 trln in market value ** Consumer discretionary jumps 2.4%. Target leaps ~13% on bumper qtr..."
2020-08-24 06:00:00 -0400,The Market's Five-Star Generals Are Ready to Fight....,But they're going it alone -- so how does the market improve itself when it's been so poor for individual stocks and so good for just a few?
2020-08-22 10:58:00 -0400,NVIDIA Stock Is Expensive -- But for Very Good Reason,"NVIDIA's (NASDAQ: NVDA) pandemic-era results have been great so far.  NVIDIA has already laid the groundwork for years of further advance, though.  It's technologically more advanced, has a nimble balance sheet, and generates lots of cash to further strengthen its leadership."
2020-08-21 20:00:00 -0400,A Big Boost in Earnings Estimates for Nvidia,"The graphics-chip maker should benefit from growth in gaming and demand in data centers. Also, Wall Street opinions on Darden Restaurants, Medtronic, Turning Point Therapeutics, and Hilton Worldwide Holdings."
2020-08-21 09:44:01 -0400,"The Zacks Analyst Blog Highlights: NVIDIA, BOTZ, SOXX, SMH and ESPO","The Zacks Analyst Blog Highlights: NVIDIA, BOTZ, SOXX, SMH and ESPO"
2020-08-21 09:30:00 -0400,Refining Our Bullish Technical Strategy on Nvidia,"Semiconductor maker Nvidia  just reported another quarter of blowout earnings, and Jim Cramer told viewers of Mad Money Thursday night that investors should use any weakness in the stock to buy.  Cramer's long been a fan of Nvidia, an Action Alerts PLUS holding.  Now, with shares up 106% for the year, Cramer said Nvidia is still a buy."
2020-08-21 09:15:00 -0400,Better Buy: NVIDIA vs. Texas Instruments,"NVIDIA (NASDAQ: NVDA) and Texas Instruments (NASDAQ: TXN) usually attract different types of investors. NVIDIA, the market leader in gaming GPUs, usually attracts growth-oriented investors. Texas Instruments, which sells analog and embedded chips to a wide range of industries, attracts conservative investors with its big buybacks and stable dividends."
2020-08-21 09:13:00 -0400,NVIDIA Is More Than a Semiconductor Company,"Graphics processor veteran NVIDIA (NASDAQ: NVDA) reported second-quarter results on Wednesday, Aug. 19.  The results edged out analyst expectations and the headlines highlighted the fact that data center sales outweighed gaming products for the first time in NVIDIA's history.  If you look a little closer at NVIDIA's report and earnings call, you'll find evidence of an even more significant change to the company's business model."
2020-08-20 16:42:24 -0400,Dow Rises In Spite Of Spike In Jobless Claims; Alibaba Nears Buy Point,"The Dow Jones Industrial Average gained strength on Thursday, despite an unexpected rise in the Labor Department's weekly jobless report."
2020-08-20 16:27:21 -0400,US STOCKS-Nasdaq closes at all-time high as strong tech sector offsets jobless data,"Nasdaq ended at a record high on Thursday, with the S&P 500 and Dow also rising, as gains in heavyweight tech stocks outweighed downbeat data that affirmed the Federal Reserve's view of a difficult road to economic recovery.  Gains in Apple Inc - the only publicly listed U.S. company to cross the $2 trillion market value milestone - Amazon.com Inc and Microsoft Corp underpinned the three main indexes' gains as investors bet they would ride out the economic crisis."
2020-08-20 14:22:14 -0400,US STOCKS-S&P 500 rises as tech gains offset weak U.S. data,"The S&P 500 and Nasdaq advanced on Thursday, as gains in heavyweight tech stocks outweighed downbeat data that affirmed the Federal Reserve's view of a difficult road to economic recovery.  Gains in Apple Inc - the only publicly listed U.S. company to cross the $2 trillion market value milestone - Amazon.com Inc and Microsoft Corp underpinned the three main indexes' gains as investors bet they would ride out the economic crisis."
2020-08-20 13:22:00 -0400,NVIDIA's Data Center Revenue Surpasses Gaming for the First Time,"When NVIDIA (NASDAQ: NVDA) reported earnings after the market close on Wednesday, there was a development that many who watch the company have long anticipated: NVIDIA's data center segment, which includes processors used in artificial intelligence (AI) systems, cloud computing, and data centers, has became its primary breadwinner.  The revenue generated by the segment surpassed sales of the graphics processing units (GPUs) used in video games, which has been the company's bread and butter.  Overall, NVIDIA's revenue of $3.87 billion grew 50% year over year."
2020-08-20 12:00:00 -0400,The surprising Sector Where NVIDIA's Crushing Results,The computing powerhouse is ready to address a much bigger market than it's targeted in the past.
2020-08-20 11:23:00 -0400,"Nvidia’s stock takes a breather as knockout quarter, outlook cap run-up",Nvidia Corp.’s shares drifted between slight gains and losses Thursday even though more than half the Wall Street analysts covering the chip company hiked their price targets on the stock following a spectacular quarter and outlook.
2020-08-20 10:25:17 -0400,"Dow Jones Falls 150 Points On Jump In Jobless Claims; Apple Hits Record High, While Alibaba, Nvidia Report Earnings",The major stock indexes were sharply mixed on worse-than-expected jobless claims early Thursday. Alibaba and Nvidia reported earnings.
2020-08-20 10:24:02 -0400,"The Zacks Analyst Blog Highlights: Maxim Integrated Products, Analog Devices, Texas Instruments and NVIDIA","The Zacks Analyst Blog Highlights: Maxim Integrated Products, Analog Devices, Texas Instruments and NVIDIA"
2020-08-20 10:17:05 -0400,US STOCKS-Wall Street slips as jobless claims climb back to 1 million,"The S&P 500 and the Dow slipped further on Thursday after weekly jobless claims rose unexpectedly back above the 1 million mark last week, lending weight to the Federal Reserve's view of a difficult road to economic recovery.  The benchmark index retreated from a record level a day earlier after minutes from the Fed's latest policy meeting showed the labor market's swift rebound in May and June had likely slowed and that policymakers would stick with aggressive stimulus measures for a much longer period."
2020-08-20 10:05:02 -0400,ETFs to Watch Post Stellar Q2 Earnings From Nvidia,"Nvidia reported solid second-quarter fiscal 2021 results by outpacing the Zacks Consensus Estimate on earnings and revenues, and offering a solid guidance for the ongoing quarter."
2020-08-20 10:05:00 -0400,How I'm Playing Nvidia Stock After Its Terrific Quarter,It came late in the season. The year&apos;s top-performing stock of the year would report second-quarter financial performance. Expectations would be high. Nvidia is the elite of its industry. Artificial intelligence.
2020-08-20 09:32:00 -0400,"Dow skids lower at Thursday's open, heads for longest losing streak in 6 months as claims pop back above 1 million","U.S. stocks opened modestly lower Thursday after a weekly jobless benefit claims report and a reading of manufacturing activity in the Philadelphia area pointed to signs of a weakening recovery in employment and growth in the COVID-19 era. The economic reports come as the Federal Reserve in minutes from its late-July meeting, released on Wednesday, said that uncertainties were rising about business conditions in the future due to the pandemic. Initial jobless claims rose in mid-August and topped 1 million again, potentially pointing to an increase in layoffs or a pause in the number of people returning to work after a summer surge in the coronavirus. New applications for unemployment benefits, a rough gauge of layoffs, climbed to 1.11 mil..."
2020-08-20 08:53:09 -0400,US STOCKS-Wall St set to extend slide as jobless claims top 1 million again,"Wall Street's main indexes were set to open lower on Thursday after weekly jobless claims rose unexpectedly back above the 1 million mark last week, lending weight to the Federal Reserve's view of a difficult road to economic recovery.  The S&P 500 and the Nasdaq had retreated from their peaks on Wednesday after minutes from the Fed's latest policy meeting showed the labor market's swift rebound in May and June had likely slowed and policymakers would stick with aggressive stimulus measures for a much longer period."
2020-08-20 07:35:00 -0400,"Market Rides Space Mountain, Fed's Heavy Words, Apple $2T, Trading Intel, Nvidia","Sarge chooses Disneyland over Vegas and answers your questions, including who's next to a $2 trillion market cap after Apple."
2020-08-20 07:15:00 -0400,"$1,500 Invested in These 3 Top Robinhood Stocks Could Make You Rich","While some of the most popular stocks among Robinhood traders are considered dicey, there are some top-tier investments to be found as well."
