datetime,title,content
2020-06-26 06:30:00 -0400,[video]How Dell's Situation with VMware Resembles eBay's Former Situation with PayPal,"Like eBay's spinoff of PayPal, a Dell spinoff of VMware could both unlock shareholder value and strategically benefit the spun-off company."
2020-06-25 17:52:24 -0400,2 ‘Perfect 10’ Stocks to Ride the Post-Covid-19 Wave,"Since February, markets have been taking us for a roller coaster ride. Since the bottom fell out, sending the S&P index plunging 34% in the steepest bear market on record, volatility has ruled the day. Coronavirus fears spurred the drop, as investors watched economies sputter to a halt during the prolonged lockdown policies.Since then, markets have stabilized. Financial experts originally believed that the S&P would find resistance levels in the 2,750 to 2,850 range – but the rebound carried the index higher. Through the month of June, despite some notable ups and downs, the S&P has stayed in the 3,000 to 3,200 range. It appears to be a solid consolidation, giving investors reason for a positive outlook.So, where does the market go from h..."
2020-06-25 13:03:13 -0400,Cloud computing ETFs soar sky high,Yahoo Finance’s Akiko Fujita and director for global ETF research Ben Johnson discuss the moves in cloud computing ETFs amid COVID-19.
2020-06-24 16:35:47 -0400,"US STOCKS-Wall Street finishes lower on rising virus cases, weak economic view","Wall Street's three major indexes on Wednesday suffered their biggest daily percentage drop in almost two weeks as a surge in U.S. coronavirus cases intensified fears of another round of government lockdowns and worsening economic damage.  Nasdaq, which had registered its fifth record closing high on Tuesday, snapped an eight-day wining streak, which was its longest since December 2019.  The session marked the biggest percentage decline for all three indexes, including a 2.6% drop for the S&P 500, since June 11 when the S&P fell 5.89%."
2020-06-24 14:18:42 -0400,"US STOCKS-Wall Street drops on rising virus cases, weak economic view","U.S. stocks fell sharply on Wednesday as a surge in coronavirus cases in the United States re-ignited fears of a new round of  government lockdowns, compounding worsening forecasts of the economic damage from the pandemic further.  The United States has recorded the second-largest rise in infections since the health crisis began, with states where restrictions meant to slow the spread of the disease were lifted early witnessing a flare-up in cases.  Shares of U.S. airlines, resorts and cruise operators slumped."
2020-06-24 13:35:00 -0400,"Dell, VMware stocks rally as resolution to ownership ‘soap opera’ gets a new teaser trailer",Shares of Dell Technologies Inc. and VMware Inc. stand out like tiny green islands in a sea of red Wednesday as analysts chime in on the seemingly neverending ownership “soap opera” between the two companies following a report that a strategic shakeup was in the works.
2020-06-24 13:06:42 -0400,"US STOCKS-Wall Street tumbles on rising virus cases, grim economic forecast","U.S. stocks fell sharply on Wednesday as a surge in coronavirus cases in the United States fanned fears of a fresh lockdown, with worsening forecasts of the economic damage from the pandemic further denting sentiment.  The United States has recorded the second-largest rise in infections since the health crisis began, with states where restrictions meant to slow the spread of the disease were lifted early witnessing a flare up in cases.  Shares of U.S. airlines, resorts and cruise operators slumped and the S&P 1500 airlines index fell 7.3%."
2020-06-24 11:22:05 -0400,"US STOCKS-Wall Street slumps on virus worries, grim economic forecast","Wall Street's three major indexes tumbled on Wednesday as investors weighed the risk to domestic economy from rising coronavirus cases and a worsening forecast of the damage from the pandemic.  The International Monetary Fund said the pandemic was causing wider and deeper damage to economic activity than first thought, prompting it to slash its 2020 global output forecasts further to 4.9% from 3.0%.  Wall Street's fear gauge, the CBOE volatility index, rose 3.4 points to 34.74."
2020-06-24 11:10:58 -0400,"Apple acquires startup aimed at managing corporate Macs, iPads","June 24 (Reuters) - Apple Inc has acquired Fleetsmith, a San Francisco-based startup company whose technology helps businesses manage Apple's Mac and iPad devices among their employee bases."
2020-06-24 10:40:09 -0400,"US STOCKS-Wall Street slides on virus worries, grim economic forecast","Wall Street's major indexes fell on Wednesday as investors weighed the risk to domestic economy from rising coronavirus cases and a worsening forecast of the damage from the pandemic.  The International Monetary Fund said the pandemic was causing wider and deeper damage to economic activity than first thought, and it slashed forecast for a contraction in global output to 4.9% from 3.0%.  ""The rising number of coronavirus cases we're continuing to see in the United States is a major concern despite the Trump administration's previous refusal to lockdown the economy again,"" said Craig Erlam, market analyst at OANDA in London."
2020-06-24 09:46:01 -0400,Dell VMware Spinoff Debated by Street as Real or ‘Head Fake’,"(Bloomberg) -- Dell Technologies Inc. surged as much as 12% touching a seven-month high on Wednesday following a report that the computer maker was mulling a spinoff of its stake in VMware Inc.While Dell is also said to be considering buying the rest of the company or doing nothing, a spinoff of its 81% stake could finally eliminate a VMware “albatross” that has been causing the stock to trade at a discount, Wedbush analyst Daniel Ives wrote. But it’s unclear if this is “another head fake for investors.”Analysts at Citi saw a spinoff as speeding up the pace of deleveraging. But it isn’t seen as a necessary step since Dell is on a path to reach investment grade status in the next 18-24 months.Morgan Stanley analysts see Dell and VMware as ..."
2020-06-24 09:18:58 -0400,"Dell, VMware Spike In Pre-Market On Report Dell Is Mulling Spinoff Of $50B Stake","Shares in Dell Technologies (DELL) spiked 14% in pre-market trading on a report that the PC maker is mulling a spinoff of its roughly $50 billion stake in cloud computing software maker VMware Inc. (VMW)The stock surged to $55.90 in pre-market trading. Meanwhile, VMware shares rose 8.8% to $162.39.Dell is exploring the possibility of divesting the stake or taking other steps that could include buying the rest of the cloud-software giant, the Wall Street Journal reported. The companies are working with outside advisers on a number of scenarios.However, the report also stated that the evaluation deliberations are at an early stage and that no decision is imminent adding that any move is &quot;unlikely&quot; before 2021.Dell’s 81% stake in V..."
2020-06-24 08:15:32 -0400,"Dow Jones Today, Futures Slip As Coronavirus, Euro Tariffs Weigh; VMware Poised For Breakout","Nvidia rose, and VMware set up for a breakout Wednesday as stock futures slumped on coronavirus and trade concerns."
2020-06-24 08:00:00 -0400,VMware Expands Its VMware Ready for Telco Cloud Program to Accelerate the Deployment of 5G Services on Its Telco Cloud Platform,"VMware, Inc. (NYSE: VMW) today announced it has expanded its award-winning VMware Ready for Telco Cloud program, formerly known as the VMware Ready for NFV program. The enhanced certification program will enable telco network functions partners to test the interoperability and readiness of their Virtual Network Functions (VNF) and Cloud-Native Network Functions (CNF) with the VMware Telco Cloud platform."
2020-06-24 06:58:00 -0400,Why gold may continue to rally — as long as U.S. stocks do,"What’s driving gold is the fall in inflation-adjusted bond yields — and that should continue as long as the stock market rally holds up, says one researcher."
2020-06-24 01:43:47 -0400,PRESS DIGEST - Wall Street Journal - June 24,June 24 (Reuters) - The following are the top stories in the Wall Street Journal on Wednesday. Reuters has not verified these stories and does not vouch for their accuracy.
2020-06-23 18:56:27 -0400,Dell Plots $50 BIllion More of Financial Finessing,"(Bloomberg Opinion) -- Dell Technologies Inc.’s magical merry-go-round of financial engineering is spinning once again.The corporate computing giant is examining options for its majority stake in software-company VMware Inc. that include a spinoff of the holdings, the Wall Street Journal reported late Tuesday. VMware shares soared roughly 10% on the news in after-market trading, valuing Dell’s 81% stake at around $55 billion. To understand why Dell would contemplate a transaction like this, you only have to look at Dell’s own market value, which despite a rise of its own on the news of the possible spinoff amounted to only about $40 billion. Put another way, Dell isn’t getting full value for either its ownership of VMware or its own compu..."
2020-06-23 17:43:00 -0400,Dell Stock Soars on Report It Is Weighing Spinoff of VMware Stake,The Wall Street Journal reported that the company has hired advisors to consider options for the company’s 81% stake in the enterprise-software company VMware.
2020-06-23 16:31:57 -0400,Dell considering spinning off VMware stake: WSJ,"(Reuters) - Dell Technologies Inc <DELL.N> is considering spinning off its roughly $50 billion stake in cloud computing software maker VMware Inc <VMW.N>, the Wall Street Journal reported on Tuesday."
2020-06-23 16:26:00 -0400,"Dell, VMware stocks surge on report of plans for strategic shakeup","Shares of Dell Technologies Inc.  and VWware Inc.  rallied in the extended session Tuesday following a report that Dell was considering options for its considerable stake in VMware. Dell shares rallied 15%, following a 1.5% rise to close at $49.01, while VMware shares surged 8%, following a 0.8% gain to close at $149.23. Late Tuesday, The Wall Street Journal reported  that Dell was exploring options for its 81% stake in VMware, including unloading the stake or buying the company outright, according to unnamed sources close to the matter. The Journal said, however, that the review is at an early stage and that no decision is imminent."
2020-06-22 10:05:00 -0400,Remain Long VMware as it Could Move Higher Still,"For his second ""Executive Decision"" segment of Mad Money Thursday night, Jim Cramer spoke with Sanjay Poonen, COO of VMware  , the cloud software provider.  Poonen touted VMware's Tanzu mission control software as the perfect solution for companies looking to manage applications across multiple clouds.  In this updated daily bar chart of VMW, below, we can see that prices did not decline to our suggested stop close order below $130."
2020-06-19 16:15:00 -0400,VMware to Present at the Morgan Stanley ‘Zero Trust Architectures’ Virtual Thematic Conference,"VMware, Inc. (NYSE: VMW), a leading innovator in enterprise software, today announced that Patrick Morley, VMware’s senior vice president and general manager, security business unit will present at the Morgan Stanley ‘Zero Trust Architectures’ Virtual Conference on Thursday, June 25, 2020 at 9:00 a.m. PT/ 12:00 p.m. ET."
2020-06-17 20:32:45 -0400,Edited Transcript of VMW.N earnings conference call or presentation 28-May-20 8:30pm GMT,Q1 2021 VMware Inc Earnings Call
2020-06-09 13:51:05 -0400,5 Guru Stocks Predicted to Boost Earnings,Alibaba makes the list Continue reading...
2020-06-02 16:15:00 -0400,VMware to Present at the William Blair 40th Annual Growth Stock Virtual Conference,"VMware, Inc. (NYSE: VMW), a leading innovator in enterprise software, today announced that Rajiv Ramaswami, VMware’s chief operating officer, products and cloud services will present at the William Blair 40th Annual Growth Stock Virtual Conference on Wednesday, June 10, 2020 at 10:00 a.m. PT/ 1:00 p.m. ET."
2020-06-02 13:28:00 -0400,"CURRENT SHAREHOLDERS: Zamansky LLC Investigates VMware, Inc. for Potential Breaches of Fiduciary Duties","Zamansky LLC announces that it is investigating VMware, Inc. (VMW) (""VMware"" or the ""Company"") for potential breaches of fiduciary duties by VMware’s senior officers and board of directors. If you are a shareholder of VMware who still holds your shares, please contact our firm for information."
2020-06-02 08:00:00 -0400,VMware Introduces Delivery of Elastic Infrastructure for AI/ML Applications with VMware vSphere 7,"VMware, Inc. (NYSE: VMW) today introduced a new integrated feature in VMware vSphere 7 that will enable enterprises to deliver elastic infrastructure on-demand for artificial intelligence (AI) and machine learning (ML) applications. This new feature—VMware vSphere Bitfusion—is developed out of VMware’s 2019 acquisition of Bitfusion, a pioneer in the virtualization of hardware accelerator resources including graphics processing unit (GPU) technology."
2020-06-02 08:00:00 -0400,VMware Names Carol Carpenter Chief Marketing Officer,"VMware, Inc. (NYSE: VMW), a leading innovator in enterprise software, today announced that Carol Carpenter has joined the leadership team as chief marketing officer. As CMO, Carpenter is responsible for leading all aspects of the Global Marketing organization, which includes Corporate Marketing, Partner, Segment and Field Marketing."
2020-06-01 22:15:00 -0400,"VMware Brings Automation Cloud Service to Southeast Asia, Accelerating Growth of Region's Innovation Economy","VMware, Inc. (NYSE: VMW), a leading innovator in enterprise software, today announced the general availability of vRealize Automation Cloud Service in Singapore. Consisting of VMware Cloud Assembly, VMware Service Broker and VMware Code Stream, these services enable organizations to streamline application delivery, achieve cloud flexibility and choice while controlling costs – allowing them to fast-track business innovation as they pivot towards the region's mobile-first, app-driven economy."
2020-06-01 17:33:00 -0400,VMware Sees Composite Rating Improve To 97,"VMware saw its IBD SmartSelect Composite Rating jump to 97 Monday, up from 92 the day before. The revised score means the stock currently tops 97% of all other stocks in terms of key performance metrics and technical strength."
2020-06-01 15:00:00 -0400,"VMW FINAL DEADLINE: Bronstein, Gewirtz & Grossman, LLC Reminds VMware, Inc. Shareholders With Losses Exceeding $100K of Class Action and Lead Plaintiff Deadline: June 1, 2020","New York, New York--(Newsfile Corp. - June 1, 2020) - Bronstein, Gewirtz & Grossman, LLC reminds investors that a class action lawsuit has been filed against VMware, Inc. (NYSE: VMW) (""VMware "" or ""the Company"") and certain of its officers, on behalf of shareholders who purchased or otherwise acquired VMware securities between March 30, 2019 and February 27, 2020, inclusive (the ""Class Period""). Such investors are encouraged to join this case by visiting the ..."
2020-06-01 10:31:23 -0400,"Earnings Beat: VMware, Inc. Just Beat Analyst Forecasts, And Analysts Have Been Updating Their Models","As you might know, VMware, Inc. (NYSE:VMW) just kicked off its latest first-quarter results with some very strong..."
2020-06-01 09:55:00 -0400,"DEADLINE TODAY: The Schall Law Firm Announces It Has Filed a Class Action Lawsuit Against VMware, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","Los Angeles, California--(Newsfile Corp. - June 1, 2020) - The Schall Law Firm, a national shareholder rights litigation firm, announces the filing of a class action lawsuit against VMware, Inc. (NYSE: VMW) (""VMware"" or ""the Company"") for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission.Investors who purchased the Company's securities between March 30, 2019 and February 27, 2020, inclusive (the ..."
2020-06-01 08:33:00 -0400,"VMW ALERT: The Klein Law Firm Announces a Lead Plaintiff Deadline of June 1, 2020 in the Class Action Filed on Behalf of VMware, Inc. Limited Shareholders","New York, New York--(Newsfile Corp. - June 1, 2020) - The Klein Law Firm announces that a class action complaint has been filed on behalf of shareholders of VMware, Inc. (NYSE: VMW) alleging that the Company violated federal securities laws.Class Period: March 30, 2019 and February 27, 2020Lead Plaintiff Deadline: June 1, 2020Learn more about your recoverable losses in DNK:http://www.kleinstocklaw.com/pslra-1/vmware-inc-loss-submission-form?id=7029&from=5The filed complaint alleges that VMware, Inc. made materially false and/or misleading statements and/or failed ..."
2020-06-01 06:48:00 -0400,"SHAREHOLDER ALERT: Levi & Korsinsky, LLP Notifies Shareholders of VMware, Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of June 1, 2020 - VMW","New York, New York--(Newsfile Corp. - June 1, 2020) - The following statement is being issued by Levi & Korsinsky, LLP:To: All persons or entities who purchased or otherwise acquired securities of VMware, Inc. (""VMware"") (NYSE: VMW) between March 30, 2019 and February 27, 2020. You are hereby notified that a securities class action lawsuit has been commenced in the the United States District Court for the Northern District of California. To get ..."
2020-05-31 08:00:00 -0400,"DEADLINE TOMORROW: The Schall Law Firm Announces It Has Filed a Class Action Lawsuit Against VMware, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","Los Angeles, California--(Newsfile Corp. - May 31, 2020) -  The Schall Law Firm, a national shareholder rights litigation firm, announces the filing of a class action lawsuit against VMware, Inc. (""VMware"" or ""the Company"") (NYSE: VMW) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission.Investors who purchased the Company's securities between March 30, 2019 and February 27, 2020, ..."
2020-05-29 16:15:00 -0400,VMware to Present at the Stifel 2020 Cross Sector Insight Virtual Conference,"VMware, Inc. (NYSE: VMW), a leading innovator in enterprise software, today announced that Rajiv Ramaswami, VMware’s chief operating officer, products and cloud services, will present at the Stifel 2020 Cross Sector Insight Virtual Conference on Tuesday, June 9, 2020 at 9:00 a.m. PT/ 12:00 p.m. ET."
2020-05-29 13:06:00 -0400,"The Law Offices of Frank R. Cruz Reminds Investors of Looming Deadline in the Class Action Lawsuit Against VMware, Inc. ","The Law Offices of Frank R. Cruz reminds investors of the upcoming June 1, 2020 deadline to file a lead plaintiff motion in the class action filed on behalf of investors who acquired VMware, Inc. (""VMware"" or the ""Company"") (NYSE: VMW) securities between March 30, 2019 and February 27, 2020, inclusive (the ""Class Period"")."
2020-05-29 10:06:02 -0400,"VMware Q1 Earnings Beat Estimates, Revenues Rise Y/Y","VMware's (VMW) first-quarter fiscal 2021 results reflect strong top-line growth, driven by robust performances by Carbon Black and VeloCloud offerings as well as VMware Cloud on AWS."
2020-05-29 09:44:00 -0400,"DEADLINE MONDAY: The Schall Law Firm Announces It Has Filed a Class Action Lawsuit Against VMware, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","Los Angeles, California--(Newsfile Corp. - May 29, 2020) - The Schall Law Firm, a national shareholder rights litigation firm, announces the filing of a class action lawsuit against VMware, Inc. (NYSE: VMW) (""VMware"" or ""the Company"") for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission.Investors who purchased the Company's securities between March 30, 2019 and February 27, 2020, inclusive (the ..."
2020-05-29 08:15:28 -0400,"Dow Jones Today, Futures Tightly Mixed Ahead Of Trump China Conference; Coronavirus Vaccine Stocks Rise, Zscaler Spikes On Earnings","Zscaler and VMware soared on earnings, drugmakers led the Dow Jones today. Stock futures were mixed ahead of a Trump press conference on China."
2020-05-28 17:45:09 -0400,VMware Q1 Earnings and Revenues Beat Estimates,"VMware (VMW) delivered earnings and revenue surprises of 27.73% and 3.21%, respectively, for the quarter ended April 2020. Do the numbers hold clues to what lies ahead for the stock?"
2020-05-28 16:39:00 -0400,"VMware stock rises after earnings, revenue top expectations","VMware Inc.  shares rose 6.1% in the extended session Thursday after the company's earnings topped consensus estimates. The company reported fiscal first-quarter net income of $386 million, or 92 cents a share, compared with $380 million, or 89 cents a share, in the year-ago period. Adjusted for stock compensation, among other things, earnings were $1.52 a share. Revenue rose to $2.73 billion from $2.45 billion in the year-ago period. Analysts surveyed by FactSet had estimated adjusted earnings of $1.20 a share on revenue of $2.64 billion. For the fiscal second quarter, analysts model adjusted earnings of $1.44 a share and sales of $2.79 billion. VMware stock has fallen 6.1% this year, with the S&P 500 index  falling 6%."
2020-05-28 16:15:00 -0400,VMware Reports Fiscal Year 2021 First Quarter Results,VMware Reports Fiscal Year 2021 First Quarter Results
2020-05-28 15:16:00 -0400,VMware Looks Ready to Finally Break Its Longer-Term Downtrend,"VMware Inc.  has been in a longer-term downtrend but now it looks like it has the power to break out to the upside.  Let's check out the charts of this virtualization and cloud computing software provider as it reports it latest earnings.  In this daily bar chart of VMW, below, we can see that prices have been making lower highs and lower lows the past 12 months."
2020-05-28 09:50:00 -0400,"MONDAY DEADLINE NOTICE: The Schall Law Firm Announces It Has Filed a Class Action Lawsuit Against VMware, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","Los Angeles, California--(Newsfile Corp. - May 28, 2020) - The Schall Law Firm, a national shareholder rights litigation firm, announces the filing of a class action lawsuit against VMware, Inc. (NYSE: VMW) (""VMware"" or ""the Company"") for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission.Investors who purchased the Company's securities between March 30, 2019 and February 27, 2020, inclusive (the ..."
2020-05-27 13:28:00 -0400,"VMware Deadline Alert: Faruqi & Faruqi, LLP Encourages Investors Who Suffered Losses Exceeding $50,000 In VMware, Inc. To Contact The Firm","New York, New York--(Newsfile Corp. - May 27, 2020) - Faruqi & Faruqi, LLP, a leading national securities law firm, reminds investors in VMware, Inc. (""VMware"" or the ""Company"") (NYSE: VMW) of the June 1, 2020 deadline to seek the role of lead plaintiff in a federal securities class action that has been filed against the Company. To view an enhanced version of this graphic, please visit:https://orders.newsfilecorp.com/files/6455/56633_3ee4966574bb18dd_001full.jpgIf you invested in VMware, Inc. stock ..."
2020-05-27 09:38:00 -0400,"MONDAY DEADLINE REMINDER: The Schall Law Firm Announces It Has Filed a Class Action Lawsuit Against VMware, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","Los Angeles, California--(Newsfile Corp. - May 27, 2020) - The Schall Law Firm, a national shareholder rights litigation firm, announces the filing of a class action lawsuit against VMware, Inc. (NYSE: VMW) (""VMware"" or ""the Company"") for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission.Investors who purchased the Company's securities between March 30, 2019 and February 27, 2020, inclusive (the ..."
2020-05-26 09:44:00 -0400,"MONDAY DEADLINE ALERT: The Schall Law Firm Announces It Has Filed a Class Action Lawsuit Against VMware, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","Los Angeles, California--(Newsfile Corp. - May 26, 2020) - The Schall Law Firm, a national shareholder rights litigation firm, announces the filing of a class action lawsuit against VMware, Inc. (NYSE: VMW) (VMware&quot; or &quot;the Company&quot;) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission.Investors who purchased the Company's securities between March 30, 2019 and February 27, 2020, inclusive ..."
2020-05-22 16:15:00 -0400,VMware to Present at the Bank of America 2020 Global Technology Conference,"VMware, Inc. (NYSE: VMW), a leading innovator in enterprise software, today announced that Pat Gelsinger, VMware’s chief executive officer, will present as a keynote speaker at the virtual Bank of America 2020 Global Technology Conference on Wednesday, June 3, 2020 at 12:15 p.m. PT/ 3:15 p.m. ET."
2020-05-22 06:20:59 -0400,U.K. Contact-Tracing Virus App Roll-Out Delayed by Bureaucracy,"(Bloomberg) -- Britain’s mobile phone app for tracking coronavirus infections has been delayed by bureaucracy and the addition of more symptoms to monitor, according to a person familiar with the matter -- who said they expected the government to abandon it in favor of the model backed by Apple Inc and Alphabet Inc.’s Google.Prime Minister Boris Johnson pledged Wednesday that the U.K. would have a tracking-and-tracing system -- essential to lifting the current lockdown -- in place by June 1. But he emphasized recruiting 25,000 workers to trace potential cases, rather than using the app that was due in the middle of May.The app is being developed by VMware Inc. and Zuhlke Engineering Ltd at a cost of 4.7 million pounds ($5.8 million). Ther..."
2020-05-21 21:17:00 -0400,"ROSEN, A TOP RANKED LAW FIRM, Reminds VMware, Inc. Investors of Important Deadline in Securities Class Action Lawsuit; Encourages Investors With Losses In Excess of $100K to Contact the Firm - VMW","Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of VMware, Inc. (NASDAQ: VMW) between March 30, 2019 and February 27, 2020, inclusive (the &quot;Class Period&quot;), of the important June 1, 2020 lead plaintiff deadline in the securities class action. The lawsuit seeks to recover damages for VMware investors under the federal securities laws."
2020-05-21 19:48:00 -0400,"UPCOMING DEADLINE ALERT: The Schall Law Firm Announces It Has Filed a Class Action Lawsuit Against VMware, Inc.","Los Angeles, California--(Newsfile Corp. - May 21, 2020) -  The Schall Law Firm, a national shareholder rights litigation firm, announces the filing of a class action lawsuit against VMware, Inc. (NYSE: VMW) (&quot;VMware&quot; or &quot;the Company&quot;) for violations of §§10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b-5 promulgated thereunder by the U.S. Securities and Exchange Commission.Investors who purchased the Company's securities between March 30, 2019 and February 27, 2020, ..."
2020-05-21 15:44:00 -0400,"The Law Offices of Frank R. Cruz Announces the Filing of a Securities Class Action on Behalf of VMware, Inc. Investors ","The Law Offices of Frank R. Cruz announces that a class action lawsuit has been filed on behalf of persons and entities that purchased or otherwise acquired VMware, Inc. (&quot;VMware&quot; or the &quot;Company&quot;) (NYSE: VMW) securities between March 30, 2019 and February 27, 2020, inclusive (the &quot;Class Period&quot;). VMware investors have until June 1, 2020 to file a lead plaintiff motion."
2020-05-21 12:30:04 -0400,Earnings Preview: VMware Q1 Earnings Expected to Decline,VMware (VMW) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.
2020-05-20 08:00:00 -0400,VMware Showcases Customer and Product Innovations for Multi-Cloud Operations at CloudLIVE 2020,"Today at the annual CloudLIVE Conference hosted by VMware, Inc. (NYSE: VMW), CloudHealth by VMware customers will take center stage to share details of their multi-cloud journey and outline strategies for harnessing the power of cloud to drive innovation and growth. For these organizations, CloudHealth delivers multi-cloud operations capabilities that provide visibility, control, and cost optimization. VMware also announced new features in CloudHealth and VMware Secure State, including FlexOrgs and Savings Plan Recommendations, that will provide even deeper support for enterprises seeking to build more secure and compliant multi-cloud infrastructure, help prevent loss of control, and manage steadily climbing cloud bills."
2020-05-14 16:15:00 -0400,"VMware to Announce Fiscal Year 2021 First Quarter Financial Results on Thursday, May 28, 2020","VMware, Inc. (NYSE: VMW), a leading innovator in enterprise software, plans to announce fiscal year 2021 first quarter financial results after market close on Thursday, May 28, 2020. The company will host a conference call at 1:30 p.m. PT/ 4:30 p.m. ET that day to review financial results and business outlook. A live web broadcast of the event will be available on the VMware Investor Relations website at http://ir.vmware.com. The replay of the webcast will be available for two months."
2020-05-14 09:34:01 -0400,VMware to Acquire Kubernetes Security Platform Octarine,VMWare (VMW) announces intent to acquire Kubernetes security platform startup Octarine and the launch of its Next-Gen SOC Alliance at Connect 2020.
2020-05-14 08:00:00 -0400,‘Modern Bank Heists’ Threat Report from VMware Carbon Black Finds Dramatic Increase in Cyberattacks Against Financial Institutions Amid COVID-19,"VMware, Inc. (NYSE: VMW), a leading innovator in enterprise software, today released the third annual &quot;Modern Bank Heists&quot; report, produced by VMware Carbon Black. The report combines original VMware Carbon Black threat data analysis with annual survey results featuring responses from 25 leading financial institution CISOs."
2020-05-13 08:00:00 -0400,VMware Advances Intrinsic Security Strategy at Connect 2020 Announcing Intent to Acquire Octarine to Expand Workload Security Solution into Kubernetes and Creation of Next-Gen SOC Alliance,"VMware, Inc. (NYSE: VMW), a leading innovator in enterprise software, made two key announcements during Connect 2020, the company’s annual cybersecurity user and partner conference (hosted virtually by VMware Carbon Black):"
2020-05-12 10:17:16 -0400,VMware Has Compensated Shareholders With A Respectable 94% Return On Their Investment,"While VMware, Inc. (NYSE:VMW) shareholders are probably generally happy, the stock hasn't had particularly good run..."
2020-05-04 11:01:38 -0400,"Were Hedge Funds Right About VMware, Inc. ?","We hate to say this but, we told you so. On February 27th we published an article with the title Recession is Imminent: We Need A Travel Ban NOW and predicted a US recession when the S&P 500 Index was trading at the 3150 level. We also told you to short the market and buy […]"
