datetime,title,content
2020-09-01 08:55:00 -0400,"DocuSign, CrowdStrike Climb on Zoom Results","CrowdStrike Holdings , DocuSign , and other work-from-home stocks were climbing Tuesday after Zoom Video Communications  shattered Wall Street's earnings expectations.  Shares of CrowdStrike were climbing 7.0% to $134.54, while DocuSign was up nearly 11% to $247 in pre-market trading.  CrowdStrike is scheduled to report its July quarter results on Wednesday, while DocuSign is slated to report its July quarter earnings on Thursday."
2020-09-01 06:38:00 -0400,Here’s an overlooked way to play the ‘stuck-at-home’ trend in the stock market,The dynamic housing market is offering investors opportunities outside of high-flying technology industries.
2020-09-01 05:01:17 -0400,Zoom Video Communications Q2 2021 Earnings Call Transcript,"ZM earnings call for the period ending June 30, 2020."
2020-08-31 22:37:56 -0400,Hedge Funds Aren’t Done Betting On Zoom Video Communications ,At the end of February we announced the arrival of the first US recession since 2009 and we predicted that the market will decline by at least 20% in (see why hell is coming). We reversed our stance on March 25th after seeing unprecedented fiscal and monetary stimulus unleashed by the Fed and the Congress. […]
2020-08-31 22:33:00 -0400,"You might use Zoom for free, but companies are paying for it — pushing the stock to new heights","Zoom Video Communications Inc. has become a household name, with millions of people using its online video service for free during the pandemic, but it still needs companies to pay for it in order to survive."
2020-08-31 22:16:22 -0400,Zoom’s Record Quarter Adds $4.2 Billion to CEO Yuan’s Fortune,"(Bloomberg) -- In just a few hours, Zoom Video Communications Inc. Chief Executive Officer Eric Yuan got $4.2 billion richer.Shares of his virtual-meeting company surged as much as 26% to $410 in late U.S. trading as it reported a jump in quarterly revenue and suggested the explosive growth will continue. Should the stock maintain such a gain on Tuesday, Yuan’s fortune would surpass $20 billion.It’s been a year filled with eye-popping rallies for the richest names in the tech world -- Amazon.com Inc.’s Jeff Bezos saw his net worth grow by $13 billion in one day in July, and Tesla Inc.’s Elon Musk added $8 billion in 24 hours last month. Both men have reached record levels of wealth, with Bezos crossing $200 billion and Musk surpassing $10..."
2020-08-31 21:29:01 -0400,Zoom Breaks Barriers After Monday Close ,Zoom Video (ZM) zoomed past expectations in its fiscal Q2 earnings report on both top and bottom lines.
2020-08-31 19:15:00 -0400,Why Zoom Video Communications Crushed the Market Today,"Zoom Video Communications (NASDAQ: ZM), which unveiled its Q2 of fiscal 2021 results after market hours on Monday, really had a day to remember.  When published, the results were much higher than those prognosticators anticipated, so Zoom zoomed higher again in after-hours action -- as of this writing, it has added another 16.5%.  In these days of the coronavirus pandemic and online learning/interviewing/reuniting/etc., Zoom has become almost a byword for ""remote video conferencing."""
2020-08-31 17:08:29 -0400,Missed the Zoom Boom? It Still Has a Ways to Go,"(Bloomberg Opinion) -- Sometimes the little guy with the better mousetrap can beat the tech Goliaths. That is certainly the case with upstart Zoom Video Communications Inc. this year.Late Monday, the video-conferencing company posted strong July-quarter sales results that handily beat Wall Street estimates. Zoom reported second-quarter revenue of $663.5 million, up 355% from a year earlier, versus the $500 million Bloomberg consensus. It also projected a sales range of $685 million to $690 million for the current quarter, which is higher than the $493 million average analyst estimate. Zoom shares rose in after-hours trading, adding to their more than fourfold gains year to date. Zoom got a big boost this year as the Covid-19 pandemic forc..."
2020-08-31 16:44:00 -0400,Zoom Video Stock Is Jumping After Earnings and Sales Crush Estimates,"The company has seen soaring demand from the widespread shift to home-based work, school and socializing."
2020-08-31 16:24:44 -0400,Zoom Projects Sales That Signal Booming Growth Is Unabated,"(Bloomberg) -- Zoom Video Communications Inc. raised its annual revenue forecast, topping analysts’ estimates and signaling the company is confident that businesses and consumers will continue to flock to the video-meeting service. Shares advanced in extended trading.Sales will be as much as $2.39 billion in the fiscal year ending in January, the San Jose, California-based company said Monday in a statement. Analysts, on average, expected $1.81 billion, according to data compiled by Bloomberg. Zoom had previously projected fiscal-year revenue of as much as $1.8 billion.Zoom has emerged as one of the clearest corporate beneficiaries of the Covid-19 pandemic, which has forced millions of people to remain home to prevent the spread of the vi..."
2020-08-31 13:41:25 -0400,Last Minute Thought: Buy or Sell Zoom Before Earnings?,"Earnings season isn’t over just yet. Most S&P 500-listed companies have already released their quarterly numbers, and while Q2 corporate profits weren’t by any stretch of the imagination stellar, they were better than Wall Street analysts originally expected.Video conferencing company Zoom (ZM) is among those still gearing up to reveal how it performed during the quarter, with its fiscal Q2 2021 earnings release slated for this afternoon. Ahead of the release, 5-star analyst Ryan Koontz, of Rosenblatt Securities, believes investors are going to see “very strong revenue results, likely ahead of consensus and conservative company guidance with earnings inline due to higher opex and ‘freemium’ product costs.” He also expects fiscal 2H21 reve..."
2020-08-30 13:21:00 -0400,Zoom Earnings on Monday: Will They Keep the Stock's COVID-Fueled Surge Going?,"Zoom Video's stock has soared 44% since its last quarterly report, so expectations are sky-high for the videoconferencing specialist's Q2 results."
2020-08-30 11:20:00 -0400,This Stock Could Be the Airline Industry's Worst Enemy,"The travel industry has been deeply affected by COVID-19.  Global travel has ground to a halt, and for the time being the pandemic has put the kibosh on an airline industry recovery.  It's no shock that airline stocks are struggling right now."
2020-08-30 06:00:00 -0400,3 Things to Watch in the Stock Market This Week,Zoom is one of several popular stocks set to announce earnings results over the next few trading days.
2020-08-28 14:09:00 -0400,Zoom's Mixed Charts Ahead of Earnings Suggest a Cautionary Stance,"Zoom Video Communications  has become a household name as millions now use it for work, school, and a seemingly endless list of activities.  The company is due to report earnings after the close of trading on Monday.  In this daily Japanese candlestick chart of ZM, below, we can see that prices have just about tripled in just six months."
2020-08-28 14:05:06 -0400,"The Zacks Analyst Blog Highlights: Datadog, Zoom Video and Etsy","The Zacks Analyst Blog Highlights: Datadog, Zoom Video and Etsy"
2020-08-28 10:58:43 -0400,"Zoom P/E Ratio Soars to 1,790 Ahead of Earnings","Zoom (ZM) has exceeded Wall Street targets and become dangerously expensive, raising the odds for a reversal after Monday's release."
2020-08-27 09:21:01 -0400,Zoom Video to Report Q2 Earnings: What's in Store?,"Zoom Video's (ZM) second-quarter fiscal 2021 results are expected to reflect solid user growth, driven by coronavirus-led remote-working and online-learning wave."
2020-08-27 07:15:00 -0400,"$1,500 Invested in These 3 Top Tech Stocks Could Make You Rich in 10 Years","For investors with a long investing horizon and the right temperament, these high-flyers could significantly increase your net worth."
2020-08-26 20:25:12 -0400,3 Tech Stocks to Buy for Big Growth as the Nasdaq Keeps Hitting New Highs,Here are three tech stocks with strong growth outlooks that appear worth considering as the Nasdaq and S&P 500 hit new highs again...
2020-08-26 15:51:44 -0400,"Hooking Up or Locking Down, Netflix Poised to Win Either Way","(Bloomberg) -- Wall Street investors are coming around to the idea that whether the pandemic fades soon or the stay-at-home economy persists, either way Netflix Inc. is poised to gain.Shares of the video streaming company surged the most in two years Wednesday, helping lift the Invesco Dynamic Media exchange-traded fund to a record and sending the iShares Evolved U.S. Media and Entertainment ETF to the highest since February.Netflix and stocks such as Microsoft Corp., Electronic Arts Inc. and Zoom Video Communications Inc. are well known by now to have benefited from the coronavirus lockdowns that kept people at home with nothing to do except stare at screens. But money managers say Netflix is still well positioned if there’s an easing in..."
2020-08-25 16:59:08 -0400,Buy Zoom Stock Ahead of Q2 Earnings for Long-Term Growth?,Zoom Video has been a star of the coronavirus economy. The question is should investors buy the soaring stock ahead of Q2 earnings as a longer-term play?
2020-08-25 10:21:02 -0400,"Company News for Aug 25, 2020","Companies in the news are: ZM, AXAS, CGIX, BWAY"
2020-08-24 15:42:00 -0400,"Why Zoom Video Stock Dropped 5% This Morning, Then Rebounded","What happened Shares of Zoom Video Communications (NASDAQ: ZM) dropped more than 5% in early trading Monday after it suffered a partial service outage this morning. But Zoom says it has restored service to its customers, and now its stock is headed back toward where it started the day (at least part of the way)."
2020-08-24 13:04:05 -0400,"The Zacks Analyst Blog Highlights: Zoom Video, Logitech, Lenovo and Digi","The Zacks Analyst Blog Highlights: Zoom Video, Logitech, Lenovo and Digi"
2020-08-24 12:21:00 -0400,Zoom Video Service Went Down. So Did the Stock.,"Even with the pullback, shares of the videoconferencing company are up more than 300%, as investors bet on the work-from-home darling."
2020-08-24 11:43:03 -0400,5 Growth Stocks With Strong Balance Sheets,"It's a good time to invest in growth stocks, but it's a better idea to see that they have the financial strength to snap out of any difficult situation if it arises."
2020-08-24 10:07:22 -0400,Zoom working to fix partial outage at video conferencing service,"""We have identified the issue causing users to be unable to authenticate to the Zoom website (zoom.us) and unable to start and join Zoom Meetings and Webinars,"" the company said on its website.  Shares of the video conferencing app were down about 1.5% in early trade on Monday.  The use of Zoom and other digital communications have soared with political parties, school districts, organizations and millions across the world working from home after lockdowns were enforced to slow the spread of the coronavirus."
2020-08-23 14:00:00 -0400,4 Back-to-School Stocks That Will Win in the New Normal,"Kids are returning to the classroom, but it's not the same. These are the publicly traded companies cashing in on the new and highly unusual school year."
2020-08-21 07:41:32 -0400,We Like These Underlying Trends At Zoom Video Communications ,What are the early trends we should look for to identify a stock that could multiply in value over the long term? One...
2020-08-20 13:55:00 -0400,"Zoom Video, Elastic, Realogy: 5 Stock Gainers for Thursday","Realogy Holdings, Finvolution Group, Eventbrite, Elastic NV, and Zoom Video Communications were among Thursday's top gainers."
2020-08-20 13:44:00 -0400,Why Zoom Video Stock Popped 6% Ahead of Earnings,Most analysts think second-quarter sales will more than triple. This analyst thinks that's conservative.
2020-08-20 09:00:00 -0400,Zoom Wants to Be Everywhere,The videoconferencing service will soon be available on the most popular smart displays on the market.
2020-08-19 13:50:00 -0400,Trump Likes The Idea Of Oracle Buying TikTok. Analysts Aren’t Convinced.,President Donald Trump said that Oracle could be a good company to handle TikTok. The tech company’s previous acquisitions have not paid off.
2020-08-19 13:14:54 -0400,"Zoom Video to Soon Appear on Amazon, Facebook, and Google Smart Display Devices","Zoom Video Communications (NASDAQ: ZM) is taking advantage of the boom in working from home due to the coronavirus pandemic by announcing its videoconferencing software will soon be available on popular smart displays from Amazon.com, Facebook (NASDAQ: FB), and Google.  Zoom on Portal from Facebook should be available next month, while capabilities for Amazon's Echo Show and Google's Nest Hub Max will be available by the end of the year.  The video communications specialist cites a Morning Consult study that shows working from home has tripled compared to before the COVID-19 pandemic, and a third of workers would upgrade their home office setup if their employers subsidized the cost."
2020-08-19 11:28:00 -0400,"Zoom Video's for home service to expand to Amazon's Echo, Facebook's Portal and Google's Nest","Zoom Video Communications Inc.  said Wednesday that its Zoom for Home service will expand to at-home smart display devices, including Amazon.com Inc.'s  Echo Show, Facebook Inc.'s  Portal and the Nest Hub Max from Alphabet Inc.'s  Google. Facebook's Portal is expected to be available to the public in September, while Zoom on Echo Show and Zoom on Nest Hub Max are expected to be available by the end of the year. &quot;We're excited to bring Zoom to these popular devices,&quot; said Zoom Chief Product Officer Oded Gal. &quot;It's more apparent than ever that people are looking for easy-to-use displays for their video communications needs, both professionally and personally.&quot; Zoom's stock, which slipped 0.8% in midday trading, has rocke..."
2020-08-19 07:35:00 -0400,Here's the Surprising Coronavirus Stock You'll Really Want to Own,This video-conferencing service is nearly as essential as treatments and vaccines in the fight against the coronavirus.
2020-08-19 07:29:29 -0400,"Dow Jones Futures: Amazon, Google Flash Buy Signals In Stock Market Rally; Target, Lowe's Crush Views",Dow Jones futures: The S&P; 500 hit a new high in Tuesday's stock market rally. Amazon and Google flashed buy signals.Target and Lowe's crushed views.
2020-08-18 07:21:00 -0400,4 Stocks Billionaires Couldn't Stop Buying in Q2,"For those unfamiliar, 13Fs are required for companies with more than $100 million in assets under management.  Given the heightened volatility we've witnessed in 2020 due to the coronavirus disease 2019 (COVID-19) pandemic, understanding how top money managers are putting their money to work has certainly been of interest."
2020-08-18 06:17:16 -0400,Zoom opens new data center in Singapore,"Zoom Video Communications has opened a new data center in Singapore, its first in Southeast Asia, it said on Tuesday.  Use of Zoom's video conferencing services has surged as huge numbers of people across the world work from home because of coronavirus curbs, but the company has also come under fire over privacy and security issues.  The Singapore data center, through which the company's users in Southeast Asia can connect, brings its total to 18 sites globally."
2020-08-18 01:52:51 -0400,"Zoom Opens New Data Center in Singapore, Plans to Add More Jobs","(Bloomberg) -- Zoom Video Communications Inc., the popular conferencing app facing scrutiny over whether it transmits data to China, has opened a data center in Singapore, diversifying its network and expanding into Southeast Asia for the first time.Zoom has seen global usage of its services surge during coronavirus shutdowns, but the increasing popularity of the app has also shone a spotlight on the vulnerabilities in its software encryption. In April, Singapore briefly halted the use of the app for home-based education following reports of hackers breaching some of the sessions and posting obscene images.The San Jose, California-based company worked with Singapore’s Economic Development Board in setting up the new data center, bringing ..."
2020-08-17 21:53:18 -0400,SoftBank Bets $3.9 Billion on U.S. Giants From Amazon to Tesla,"(Bloomberg) -- SoftBank Group Corp. has invested about $3.9 billion into 25 of the world’s largest technology companies including Amazon.com Inc., Tesla Inc., Netflix Inc. and Alphabet Inc.The Japanese conglomerate owned $1.04 billion of Amazon stock, its biggest investment, a $475 million stake in Alphabet, $248.6 million of Adobe Inc. and $189 million of Netflix, the Tokyo-based company said in a filing to the U.S. Securities and Exchange Commission dated Aug. 17. Its stake in Tesla was worth $122.9 million as of June 30, it said.SoftBank founder Masayoshi Son is expanding the company’s investment activities from private startups to publicly traded equities at a time the biggest technology stocks are near record highs. He unveiled a new..."
2020-08-14 17:45:09 -0400,Zoom Video Communications Dips More Than Broader Markets: What You Should Know,"Zoom Video Communications (ZM) closed the most recent trading day at $244.91, moving -0.95% from the previous trading session."
2020-08-12 09:15:00 -0400,Salesforce Cashes Out Its Zoom Video Profits. Should You?,"When Zoom Video Communications (NASDAQ: ZM) went public in April 2019, no one could have predicted that the world would soon be hit by a viral pandemic that would fundamentally alter the fabric of society.  It wasn't until the COVID-19 crisis started to escalate in early 2020 that Zoom started to see an astronomical surge in engagement, quickly becoming a household name as demand for videoconferencing services among consumers and businesses skyrocketed.  Salesforce Ventures had invested $100 million in Zoom through a concurrent private placement that took place alongside the IPO."
2020-08-11 15:53:00 -0400,Zoom Video’s stock sinks below 50-day moving average after Salesforce unloads stake,"Shares of Zoom Video Communications Inc. sank for a fourth-straight day Tuesday, falling below some key chart levels in the process, after Salesforce.com Inc. disclosed that it recently sold off its entire stake in the video-conferencing company."
2020-08-11 13:22:02 -0400,Traders Look to the IPO Market for Their Next Idea,The IPO market represents some of the most trend-setting business. These charts show recently public companies poised for gains.
2020-08-06 12:12:53 -0400,From Class Rooms to Class Zooms: Teaching During COVID Times!,"As some of you who have visited my website and read my bio know, I describe myself first and foremost as a teacher, and every semester, for the last decade, I have invited anyone who is interested to join in my classes. In December 2019, when I posted my last invite, I fully expected to be teaching corporate finance […]"
2020-08-05 08:00:00 -0400,These 3 Tech Stocks Are Absurdly Overvalued Right Now,"High-growth tech stocks aren't usually considered defensive investments, but many of them are naturally insulated from the COVID-19 crisis and other macro headwinds.  Here's a trio of beloved tech stocks that have generated huge returns, but could be running out of room to run: Zoom Video Communications (NASDAQ: ZM), Pinduoduo (NASDAQ: PDD), and ServiceNow (NYSE: NOW).  Its revenue rose 88% in fiscal 2020, which ended this January, as its adjusted net income soared 514%."
2020-08-05 04:59:00 -0400,"After COVID-19, what is the future of health care for older Americans?",Here’s what experts forecast regarding telehealth and physicians specializing in geriatrics post-pandemic.
2020-08-04 12:30:00 -0400,Better Buy: Zoom Video Communications vs. Microsoft,"Zoom Video Communications (NASDAQ: ZM) was one of the hottest growth stocks of the year, rallying over 270% as the COVID-19 crisis brought millions of new users to its video collaboration platform.  Zoom easily outpaced Microsoft's 30% gain this year, and it likely remains a more appealing stock for growth-oriented investors.  Zoom has a market cap of more than $70 billion, but it's dwarfed by Microsoft's valuation of over $1.5 trillion."
2020-08-04 09:11:11 -0400,Is Dropbox Stock a Buy?,"Dropbox (NASDAQ: DBX) went public in March 2018 at $21 per share, surged to nearly $40 just three months later, then gradually gave up those gains and settled back to the low $20s. The cloud storage service provider initially impressed the bulls with its robust growth in users and revenue."
2020-08-03 13:59:00 -0400,Why Zoom Stock Jumped on Monday,"What happened Shares of Zoom Video Communications (NASDAQ: ZM) jumped sharply on Monday. As of 1:55 p.m. EDT, the stock was up by about 6.5%. Those gains were likely driven by a combination of an upbeat day in the overall market and outsize strength among growth stocks like Zoom."
2020-08-03 12:01:00 -0400,3 Stocks to Watch in August,"Earnings season is just getting rolling, and these tech names could make big moves -- either up or down."
2020-08-03 11:21:00 -0400,Zoom Ends Direct Software Sales in China as U.S. Political Pressures Rise,"(ZM) said on Monday that it had ended direct sales of its software in China.  The move comes amid increasing scrutiny of the company’s operations in China, with two senators last week calling for a Justice Department investigation of the company’s ties to the Chinese Communist Party.  “Our go-to-market model in mainland China has included direct sales, online subscription, and sales through partners,” Zoom (ticker: ZM) said in a statement."
2020-08-03 05:09:35 -0400,Zoom to shift to 'partner-only' model in China,"SHANGHAI (Reuters) - Zoom Video Communications will shift to a partner-only model in mainland China from Aug. 23, the company said on Monday."
2020-08-01 12:50:00 -0400,Why This Zoom Video Communications Bear Changed His Mind,"Did you know what Zoom Video Communications (NASDAQ: ZM) was?  Financial fortitude: Zoom has about $1.4 billion in cash, almost no long-term debt, and has brought in $350 million in free cash flow over the past year."
2020-08-01 09:00:00 -0400,3 Stay-at-Home Stocks to Buy in August,Companies that are benefiting from folks spending more time at home are good. Companies that offer a better experience than the real-world process they're replacing are great.
2020-07-31 15:59:07 -0400,"3 Tech Stocks to Buy for Explosive Growth After Apple, FB & Amazon Impress",Let's dive into three tech stocks that have soared recently and look ready for more growth...
2020-07-29 09:00:00 -0400,"Got $1,500 to Invest? Buy These 3 Tech Stocks Poised for Explosive Growth Over the Next Decade","While the S&P 500 is flat so far in 2020, the tech-heavy Nasdaq has trounced the returns of the broader market, gaining more than 17%.  The Nasdaq has outperformed both the S&P 500 and the Dow Jones Industrial Average over the one-year, three-year, five-year, and 10-year periods.  In fact, over the past decade, the Nasdaq has returned a whopping 359%, with the Dow Jones and S&P 500 returning just 153% and 191%, respectively."
2020-07-29 08:29:00 -0400,2 Stocks That Have Doubled in 2020 and Look Good for More,"The novel coronavirus pandemic has caused a significant shift in the way people work, with shelter-in-place orders and lockdowns sending a hefty chunk of the workforce across the globe toward remote work as offices have shuttered to contain the spread of COVID-19.  Surveys conducted by third parties and compiled by IT company Riverbed Technology reveal that 88% of organizations have implemented remote working models, with 31% of the respondents suggesting that COVID-19 has triggered the shift.  Zoom Video Communications (NASDAQ: ZM) and Twilio (NYSE: TWLO) are two such companies that have benefited from the shift to remote working, delivering huge gains to investors in the process."
2020-07-28 17:45:09 -0400,Zoom Video Communications Stock Moves -0.06%: What You Should Know,"Zoom Video Communications (ZM) closed at $252.18 in the latest trading session, marking a -0.06% move from the prior day."
2020-07-24 14:44:07 -0400,Why Remote Work Stocks Fell Today,Investors are taking profits off the table for momentum stocks that have rallied during the ongoing COVID-19 pandemic.
2020-07-22 17:45:09 -0400,Zoom Video Communications Gains But Lags Market: What You Should Know,"Zoom Video Communications (ZM) closed the most recent trading day at $261.18, moving +0.28% from the previous trading session."
2020-07-22 12:04:03 -0400,Slack Urges EU to Probe Microsoft Amid Covid-19 Video Boom,"(Bloomberg) -- Slack Technologies Inc. urged European Union antitrust regulators to probe Microsoft Corp. for unfairly foisting its Teams collaborative software on millions of users.“Microsoft has illegally tied its Teams product into its market-dominant Office productivity suite, force installing it for millions, blocking its removal, and hiding the true cost to enterprise customers,” Slack said in an emailed statement on Wednesday.The complaint escalates a fierce rivalry among videoconferencing and collaboration tools, amid exploding demand as the coronavirus pandemic pushed businesses to shutter offices and move to remote work. Teams vies with Slack and Zoom Video Communications Inc. for corporate customers.Slack is asking the European..."
2020-07-21 20:38:45 -0400,"Zoom: Work from Home is Here to Stay, But This Analyst Says Hold Off","More by accident than design, Zoom (ZM) has perfectly captured the zeitgeist in 2020. Far from a household name before the coronavirus struck, the viral outbreak has catapulted the video conferencing platform into millions of living rooms, studies, and home offices around the world. Not to mention investors have reaped hefty rewards with the platform’s rise in popularity (the stock is up 285% year-to-date).While Zoom has become the public’s remote communication tool of choice, not all users and employees – spread out across all demographics of society – are tech savvy enough to set up the equipment and software needed to make use of the platform. To address this issue, Zoom has partnered with video-conferencing appliance maker DTEN to cre..."
2020-07-21 05:01:12 -0400,Zoom Expands In India With New Tech Center As Demand Surges,"Zoom Video Communications Inc. (ZM) has announced that it is planning to expand its international presence by opening a technology center in Bangalore, India. The popular video conferencing service currently houses two data-centers in Mumbai and Hyderabad which also serve as research and development locations. The new location will support Zoom’s engineering division that is based in San Jose, California.“Zoom is focused on providing the best-unified communications experience in the world and we are thrilled to open a technology center in Bangalore, which will be an innovation hub for our communications platform,” said Zoom President of Product and Engineering Velchamy Sankarlingam, “The talent in India is truly exceptional and we are loo..."
2020-07-21 04:34:26 -0400,Zoom to open tech centre in India's Bengaluru,"Zoom Video Communications Inc <ZM.O> said on Tuesday it will open a technology centre in the southern Indian city of Bengaluru and soon begin hiring as part of an expansion push in the country.  Potential areas of expansion for the new technology centre include research and development, IT, security as well business operations, Velchamy Sankarlingam, Zoom's president of product and engineering, told a virtual news conference.  San Jose, California-based Zoom already has an office and a data centre in India's financial capital Mumbai and a second data centre in Bengaluru."
2020-07-20 18:28:00 -0400,Why Zoom Stock Jumped Today,"What happened Shares of Zoom Video Communications (NASDAQ: ZM) climbed 9% on Monday, as COVID-19 case counts surge in the U.S. and around the world. So what More than 3.8 million Americans have contracted COVID-19 and over 140,000 have died, according to data compiled by Johns Hopkins University."
2020-07-20 17:03:59 -0400,"Dow Jones Futures: Coronavirus Stock Market Rally Getting Extended As Tesla, Amazon, Adobe, Microsoft, Shopify, Zoom, Lululemon Surge","Growth ruled Monday, with Tesla, Amazon, Shopify and Zoom big winners. But the coronavirus stock market rally is already getting extended again."
2020-07-19 07:10:00 -0400,These 3 Stocks Near All-Time Highs Will Be Dangerous When the Next Crash Comes,"If there's a market crash, investors typically shed their portfolios of their most expensive holdings and look for cover in safer stocks that aren't trading at sky-high prices.  Quidel (NASDAQ: QDEL) shares are up a staggering 220% since the beginning of 2020, while the S&P 500 is flat.  The diagnostics and research company's been on fire since the U.S. Food and Drug Administration (FDA) granted emergency use authorization (EUA) for its Lyra SARS-CoV-2 Assay, a rapid point-of-care test, on March 17."
2020-07-17 13:45:16 -0400,People are overpaying for work from home stocks: Strategist  ,"Clark Kendall, Kendall Capital President & CEO joins the On the Move panel to discuss work from home stocks and the markets response to the pandemic."
2020-07-17 11:11:00 -0400,Zoom Barrels Into Sports VIP Market With Formula 1 Collaboration,"A company that is pushing into nearly every aspect of remote media these days, Zoom Video Communications (NASDAQ: ZM), has crossed another frontier.  On Thursday, the company announced a new tie-up with Formula 1 to provide remote VIP services to members of the motorsports company's high-end Paddock Club.  In nonpandemic times, the Paddock Club is a package of luxury services for viewing Formula 1 races."
2020-07-17 08:15:00 -0400,Zoom Video’s First Consumer Hardware Effort Doesn’t Make Much Sense,"Zoom Video Communications (NASDAQ: ZM) recently revealed its first consumer-oriented hardware device, the DTEN ME, a 27-inch smart screen sporting three wide-angle cameras, eight microphones, and a touchscreen display.  The $599 screen, developed by Zoom's hardware partner DTEN, is currently available for pre-order and slated to ship in August for U.S. customers.  Zoom became a household name during the COVID-19 pandemic, and it likely believes it can leverage that clout to sell hardware devices."
2020-07-16 19:00:45 -0400,Growth Stocks Are Eating the World. Live With It,"(Bloomberg Opinion) -- It’s not hard to see why investors in Asia have been blindly chasing growth stocks. For the past 10 years, value has consistently underperformed. As the world goes through another round of stimulus, money will continue to flow to companies that promise the fastest expansion. This self-perpetuating trend is forcing a change in how some investors assess value.There are many reasons why value stocks have lagged behind. Much of the phenomenon reflects the ultra-low interest rates that have prevailed since the global financial crisis. Lower rates make investing in growth stocks more attractive. At the same time, they hurt financial companies by compressing their net interest margins — the difference between the rates at ..."
2020-07-16 16:23:55 -0400,'China’s goal is to replace you': Barr warns leaders of America biggest businesses,"<small><time class=""timeago"" title=""2020-07-16 16:23:55 -0400"" dateTime=""2020-07-16T16:23:55-04:00"">2020-07-16T16:23:55-04:00</time></small>
      <br />
      U.S. Attorney General Bill Barr delivered a blistering critique of the Chinese Government Thursday and singled out U.S. business leaders as complicit in the country's rise. 

Speaking at the Gerald R. Ford Presidential Museum in Grand Rapids, Michigan, he pointed to tech companies like Apple (AAPL) and Cisco (CSCO), as well as Disney (DIS) as examples of American firms &quot;bowing to Beijing.&quot;"
2020-07-16 12:30:00 -0400,Better Buy: Zoom Video Communication vs. Apple,Choosing to use products from two tech companies is a no brainer. Deciding on which stock to buy is a harder choice.
2020-07-16 07:23:52 -0400,"Is Zoom Video Communications, Inc.'s Recent Stock Performance Influenced By Its Fundamentals In Any Way?",Zoom Video Communications' (NASDAQ:ZM) stock is up by a considerable 71% over the past three months. We wonder if and...
2020-07-16 07:20:05 -0400,Zoom Launches Its Own Video-Conferencing Hardware For In-Home Use,"Zoom Video (ZM) has announced that it will be selling hardware to accompany its popular video conferencing technology.The company will be adding a product category which will be a third-party developed display that will incorporate Zoom’s software. It will be called Zoom for Home DTEN ME, a name that reflects Zoom’s joint partnership with the manufacturer, DTEN in developing the product. The all-in-one 27-inch smart display will incorporate its built-in cameras, microphone, and touch capabilities at an estimated price of $599 starting next month. In an interview with Tech Crunch on July 15, Head of Zoom Rooms Jeff Smith said, “Zoom for Home is an initiative from Zoom that allows any Zoom user to deploy a personal collaboration device for ..."
2020-07-16 04:54:01 -0400,"India's Reliance seen emerging as bigger threat for U.S. firms like Amazon, Walmart","A $20 billion fund raising spree may take India's Reliance <RELI.NS> closer to its dream of becoming a digital giant, further threatening the ambitious plans U.S. companies like Amazon <AMZN.O>, Walmart <WMT.N> and Zoom have for India.  Stake sales in Reliance's digital unit Jio Platforms attracted not just private equity and sovereign wealth funds but also Google <GOOGL.O> and Facebook <FB.O>, a strong endorsement for an enterprise that until a few years ago focussed largely on oil refining."
2020-07-15 23:46:21 -0400,"Can Ambani Take on Tencent, Huawei and Xiaomi?","(Bloomberg Opinion) -- With the $28 billion he’s raised working from home, India’s richest man wants to step into the breach created by the technology cold war between America and China. The two Silicon Valley tech giants that gave him a third of the money will help put him there. It’s an audacious plan. Politicians in many nations, including the U.S., the U.K. and India, are reluctant to let Huawei Technologies Co., which they accuse of being an instrument of the Chinese state, become embedded in the fast-speed internet networks that will run everything from power stations to autonomous cars.Ambani’s four-year-old Jio Platforms Ltd. has indigenously built its own 5G technology, the tycoon announced at Wednesday’s annual general meeting o..."
2020-07-15 17:02:00 -0400,Zoom Stock Gets a Rare Sell Rating Because the ‘Demand Surge’ Could Be Over,"If you’ve owned  (ZM) shares all year long, congratulations—the stock has nearly quadrupled.  CFRA analyst Keith Snyder on Wednesday launched coverage of the red-hot videoconferencing company with a Sell rating and a $215 target price, about $40 below the current level."
2020-07-15 14:32:15 -0400,Is TikTok a security threat? It’s complicated.,"TickTok has been called a security threat by President Trump, but the truth is more complicated than that."
2020-07-15 13:11:00 -0400,"Consumer use of fitness apps is surging among Americans, new survey results show","Video-conferencing services like Zoom Video Communications Inc.  aren't the only tech tools seeing a rise in use since the outbreak of COVID-19. Some 41% of Americans used a fitness app for the first time during quarantine and over half (56%) are so confident in their home workouts that they plan to cancel their gym memberships, according to a survey of 2,000 people from Freeletics, a provider of AI-based fitness and lifestyle coaching. The survey was conducted by OnePoll. The average American used two fitness apps and took four online fitness classes during lockdown. The exercise-at-home movement is reflected in the stock performance of leading fitness vendors. Peloton Interactive Inc.  shares have soared 119% this year, while those of F..."
2020-07-15 07:16:00 -0400,"This Growth Stock Has Doubled in 2020, and It Could Still Soar Higher",The shift toward remote working has already given tech stock Bandwidth a shot in the arm and additional boosters may be on the way.
2020-07-14 17:45:09 -0400,Zoom Video Communications Stock Sinks As Market Gains: What You Should Know,"In the latest trading session, Zoom Video Communications (ZM) closed at $260.01, marking a -0.11% move from the previous day."
2020-07-14 07:55:20 -0400,"India's Bharti Airtel, Verizon tie up on video-conferencing tool",By Sankalp Phartiyal
